temperature,aqi,festival,current_patients,humidity,day_type,expected_patients_next_6hrs,er_load_category,staff_required,nurses_required,shift_alert,oxygen_level,oxygen_cylinders_needed,icu_bed_risk,icu_beds_to_prepare,ppe_need,ppe_kits_needed
21.238672065000422,125.48630333920102,0,69,29.077528475696475,0,31,1,6,7,Add 1 extra doctor shift,1,18,1,5,1,48
22.613994157897583,280.60991458143,1,66,37.952414271173616,1,40,1,5,9,Add 1 extra doctor shift,2,30,2,4,0,22
22.585577429096308,187.85254197895546,1,56,44.87238239317214,1,28,1,6,6,Add 1 extra doctor shift,2,28,2,3,0,17
34.282626646553396,277.93154196452224,0,40,67.17959457020113,1,19,0,2,4,Normal staffing,1,23,0,2,2,51
36.41298734383931,87.30756060779674,1,114,24.37953895536161,1,54,2,8,11,Prepare backup staff,0,8,0,1,2,50
32.834112832137514,280.2458566110626,0,55,34.73548577657401,1,34,1,4,6,Add 1 extra doctor shift,2,30,2,6,2,58
41.16779606643992,399.7948040197333,1,35,76.63165482041734,1,22,1,5,9,Add 1 extra doctor shift,1,20,2,4,1,21
28.24715274952149,66.87421360119461,1,14,30.284534650863954,1,7,0,4,5,Normal staffing,1,24,0,1,0,18
26.285665898200936,392.0109644774611,1,93,43.985160256576506,0,49,2,7,9,Prepare backup staff,0,14,0,4,0,26
39.10918082016813,192.41778625300472,1,61,80.52612453006981,0,40,1,5,8,Add 1 extra doctor shift,2,25,2,4,2,56
24.91910844742796,354.7637076180407,0,114,30.844771780040986,0,57,2,7,9,Prepare backup staff,2,32,2,6,0,27
41.19089586769345,323.8349194203957,0,84,25.791578493273292,0,35,1,5,7,Add 1 extra doctor shift,1,17,2,3,2,42
20.26739844317596,248.45569134533372,1,63,53.91765965560076,0,33,1,5,6,Add 1 extra doctor shift,2,30,2,4,1,20
41.33733418756806,308.4572232379643,1,42,41.16936578949755,0,26,1,6,7,Add 1 extra doctor shift,2,27,2,4,0,21
20.949518062912674,357.48044645547174,0,59,59.43858551386979,1,26,1,4,6,Add 1 extra doctor shift,1,16,1,3,1,39
39.60514850135756,191.44911257786154,1,47,76.26634233384326,1,26,1,6,6,Add 1 extra doctor shift,1,19,2,6,2,49
31.609424399898597,164.46160654713356,0,36,29.60039417069202,0,17,0,4,6,Normal staffing,0,5,0,4,2,50
41.84522551462461,283.65768494725467,0,107,60.64893591879995,1,48,2,8,11,Prepare backup staff,2,33,0,1,1,24
21.623524424178775,332.7460796794405,0,24,55.38561322729048,0,15,0,4,5,Normal staffing,1,21,1,4,0,17
32.18479425682906,316.7997971718155,1,105,30.08551502092397,1,60,2,6,11,Prepare backup staff,2,27,0,2,2,56
41.32465578362017,329.2347771005221,0,70,63.67989398702877,1,34,1,6,6,Add 1 extra doctor shift,2,28,2,4,1,34
31.508152571743274,202.45416018452656,1,30,39.15482925025401,1,20,0,3,3,Normal staffing,1,20,0,1,2,56
33.84677003897578,336.2419756612576,0,55,54.148402298080875,1,30,1,6,6,Add 1 extra doctor shift,1,17,2,4,0,12
35.306471157661576,92.07316937971297,1,78,25.75906269939433,1,33,1,6,7,Add 1 extra doctor shift,1,21,1,5,0,15
29.99990342489101,240.57118428629735,1,15,52.170884004953614,1,15,0,2,4,Normal staffing,0,10,1,5,1,47
33.806277761849394,52.01553117434255,1,47,41.45244276299742,0,23,1,4,9,Add 1 extra doctor shift,1,23,1,3,2,42
32.854914862308206,163.6050404650946,0,71,77.5666847829748,0,32,1,5,6,Add 1 extra doctor shift,2,29,2,4,1,31
39.825476230801755,178.26153720498925,0,95,23.988510889815778,1,38,1,6,8,Add 1 extra doctor shift,2,28,2,6,0,28
20.999820367512072,188.66044206323937,1,71,49.3025092442831,0,35,1,6,8,Add 1 extra doctor shift,2,27,1,3,1,48
26.181190171029066,293.41352234145177,1,91,52.09019968920066,1,50,2,8,12,Prepare backup staff,2,34,2,6,1,37
40.90905264968429,185.99533544462102,1,87,70.7504253409383,0,41,2,7,11,Prepare backup staff,0,5,2,5,2,53
39.58580324560016,207.04276791788573,0,83,60.20013025631477,1,39,1,4,9,Add 1 extra doctor shift,1,17,1,4,2,30
30.024448561285684,133.1404458060146,0,55,66.70486360359267,0,26,1,5,6,Add 1 extra doctor shift,2,27,2,4,0,34
33.64291715163381,180.63812707026904,0,22,74.39344999562293,1,15,0,4,5,Normal staffing,0,11,0,2,1,46
26.10238602558492,129.54436954210303,0,104,80.35420815607321,0,47,2,6,9,Prepare backup staff,0,11,2,4,1,26
24.13866551392275,75.61857331895527,1,103,41.971284770572936,1,45,2,6,10,Prepare backup staff,0,5,2,6,2,41
30.201364908679608,261.2070076834823,1,12,57.661589375473206,0,9,0,3,5,Normal staffing,0,7,1,4,2,39
27.773749016573163,283.8744794942557,0,103,78.807565490744,1,42,2,6,10,Prepare backup staff,0,12,0,3,0,38
32.84043446071919,266.8216211033651,0,15,89.26157916755395,1,17,0,2,5,Normal staffing,1,23,1,2,2,41
21.710162013229667,212.22291533020032,1,102,82.26635177306342,1,52,2,8,9,Prepare backup staff,2,31,0,1,2,40
41.436685768655664,182.92502306273045,0,17,46.00270838370638,0,14,0,4,6,Normal staffing,0,11,0,2,2,33
41.69663637855126,352.16677735013883,0,53,33.66165620530553,0,34,1,4,6,Add 1 extra doctor shift,1,22,2,6,2,48
35.359557708434394,231.67862479767632,0,118,54.25747761846121,0,52,2,6,9,Prepare backup staff,2,30,2,4,2,35
31.79412005957065,217.71365717040584,0,116,71.91490162852295,1,48,2,7,9,Prepare backup staff,2,27,0,3,0,34
26.80960755829921,58.97472303225249,0,117,54.47983495273083,0,43,2,7,11,Prepare backup staff,0,5,2,4,1,28
37.903490433552875,169.43673966915472,0,42,53.82266043195679,1,15,0,2,6,Normal staffing,0,11,0,2,1,39
35.064085796185346,183.06846657504997,1,90,78.67612947572604,0,49,2,8,10,Prepare backup staff,0,5,2,5,1,29
23.57757266558761,189.58797331391517,0,84,45.298264534703044,0,35,1,4,6,Add 1 extra doctor shift,2,25,1,4,1,24
40.04039805886453,253.0603292295663,0,86,80.1856272368152,0,46,2,6,11,Prepare backup staff,2,33,2,5,0,36
38.09581934430972,236.76089135440745,1,59,48.47633606662065,0,31,1,6,7,Add 1 extra doctor shift,2,34,2,5,2,42
40.89559809242233,262.76678247770565,1,20,42.976317397483754,1,14,0,4,3,Normal staffing,1,21,0,1,2,38
35.96582918454392,317.7091415397449,1,104,51.77929378397893,0,47,2,7,10,Prepare backup staff,2,28,2,6,0,11
33.495134310587375,334.5450085506327,0,37,73.37128710724079,0,20,0,3,3,Normal staffing,1,20,0,4,1,37
29.201346798393615,301.34307667927305,1,117,28.820141950479602,1,64,2,7,10,Prepare backup staff,2,25,2,5,2,50
40.52002663378829,384.43329358422716,0,79,33.749345111041215,1,35,1,5,7,Add 1 extra doctor shift,1,21,2,6,0,10
39.05340556900899,56.38140393672657,0,50,86.60113779641644,0,31,1,6,9,Add 1 extra doctor shift,1,20,2,6,0,33
20.994810742336167,118.52229498924113,0,25,32.284413916695016,0,8,0,2,6,Normal staffing,1,18,0,4,0,30
20.580073438939543,52.64700624234974,1,77,59.74091225517382,1,38,1,5,6,Add 1 extra doctor shift,2,31,1,5,1,31
28.282194071317093,276.61614995411105,1,108,60.55201266633565,1,52,2,7,11,Prepare backup staff,0,7,2,5,1,29
37.832173277200326,364.31069213249543,1,57,54.27371234351713,1,33,1,6,9,Add 1 extra doctor shift,2,25,1,3,1,21
41.720074844928774,135.21880380170475,1,65,65.1321674003773,0,26,1,6,7,Add 1 extra doctor shift,1,18,2,4,1,47
23.30917160427762,374.46209067870734,1,73,36.08787080583329,0,41,2,6,12,Prepare backup staff,0,7,0,2,2,38
33.070875737746974,71.0935866013463,0,68,58.68635874437238,0,23,1,4,9,Add 1 extra doctor shift,1,15,1,2,0,11
28.379598845882473,377.05260938193,0,99,46.0521278672828,1,40,1,6,6,Add 1 extra doctor shift,2,26,1,5,1,42
41.33811675192127,173.06794053387205,0,71,66.31670817404324,1,33,1,5,9,Add 1 extra doctor shift,2,29,1,4,2,53
38.526616308985595,85.49728995722577,0,85,29.885648036120465,1,32,1,5,9,Add 1 extra doctor shift,2,32,1,4,2,59
38.44323150364504,220.055115715214,1,20,59.961419178763336,0,24,1,5,7,Add 1 extra doctor shift,2,25,1,2,0,31
30.311249515489344,139.87179870217778,1,110,32.96892487683266,1,55,2,6,12,Prepare backup staff,0,8,0,3,2,43
29.126029051428635,149.70551568667298,0,98,39.505014418052546,0,51,2,7,10,Prepare backup staff,2,28,0,2,0,20
26.014955582475537,157.55148772420029,1,27,35.30968602265082,1,14,0,3,6,Normal staffing,1,19,0,1,2,52
21.240260926320396,331.0590642414322,1,28,32.7986445908172,0,23,1,6,9,Add 1 extra doctor shift,2,31,2,5,2,40
39.02389227761117,238.70644683633907,0,96,77.79976660924669,0,31,1,5,8,Add 1 extra doctor shift,2,32,2,3,1,36
37.88382220086171,158.9576947046013,0,64,39.999529736262325,1,28,1,6,9,Add 1 extra doctor shift,2,30,2,3,0,13
41.99378881229487,263.61682415882143,1,111,84.89866473051146,0,54,2,7,10,Prepare backup staff,2,25,2,5,0,22
41.92601041562592,300.65273597811773,1,91,87.89485677416336,1,47,2,6,10,Prepare backup staff,0,11,0,2,1,26
32.2194975232578,145.41840025673682,0,35,59.988232895596816,0,17,0,3,3,Normal staffing,0,7,1,4,1,35
36.91772313397123,194.74218553387303,0,15,30.010078586600848,1,11,0,3,3,Normal staffing,1,20,0,4,1,20
40.78484605741342,92.66013266793163,0,13,46.218377036570686,1,0,0,4,5,Normal staffing,0,12,1,5,0,22
38.69224259490305,113.4022723371381,1,117,75.84125843437498,0,53,2,8,10,Prepare backup staff,2,31,2,5,2,30
25.44165823835035,288.391248887744,0,38,45.717351008794935,1,24,1,6,7,Add 1 extra doctor shift,1,24,2,4,2,40
29.911970976822058,113.50342169346943,0,68,26.09120528119521,0,36,1,5,7,Add 1 extra doctor shift,1,20,1,5,0,15
22.84150713333289,233.80718428347106,1,107,58.974943764973155,1,53,2,7,11,Prepare backup staff,2,33,2,6,1,39
40.989122599691896,298.1661916028514,1,26,79.15845960472242,1,20,0,2,4,Normal staffing,1,23,1,4,0,12
33.33584195791936,87.40692308316034,1,116,75.71484710004518,1,57,2,7,9,Prepare backup staff,2,25,0,3,0,21
25.03014172107618,248.55927687011624,1,52,32.258619809124724,1,18,0,2,5,Normal staffing,1,15,0,3,0,14
34.777415056928845,139.7969742954773,1,89,67.09352300887267,0,39,1,6,6,Add 1 extra doctor shift,1,15,1,2,2,38
33.59882129007371,387.0244063331529,0,75,35.4352984404953,1,35,1,6,6,Add 1 extra doctor shift,1,22,2,3,2,55
27.879579796722492,219.24097635197364,0,43,35.274527418652056,1,22,1,6,8,Add 1 extra doctor shift,2,34,2,3,1,45
22.498267028391837,332.09739242130536,1,17,81.18502413136295,0,7,0,2,6,Normal staffing,0,11,1,4,2,41
34.77461030304159,242.57928975469162,1,22,37.476826691816115,0,24,1,5,9,Add 1 extra doctor shift,1,17,2,4,1,49
31.446769419883452,65.1943864991867,1,115,38.427314256260786,0,49,2,8,9,Prepare backup staff,2,26,2,6,0,39
36.991004618184064,271.60298145790784,1,17,20.045737353290967,0,18,0,3,6,Normal staffing,0,8,0,1,0,37
31.443597024463855,382.99116977232995,1,103,80.94683238878623,0,54,2,7,10,Prepare backup staff,0,7,2,4,1,46
38.74799300700788,260.5641370512159,0,105,75.48163692463943,0,54,2,8,11,Prepare backup staff,2,31,0,3,1,29
32.14195045303868,336.7161007993766,0,109,63.91302545634746,1,42,2,6,9,Prepare backup staff,2,34,0,1,0,28
32.3406353737785,359.4722621719427,0,103,72.51860347571895,0,50,2,7,10,Prepare backup staff,0,12,2,5,2,34
39.28637925848359,129.82792018212638,0,74,30.643399719714424,1,38,1,6,9,Add 1 extra doctor shift,2,30,1,3,0,35
28.876623056672734,124.21569396787933,1,52,52.08265162113028,0,26,1,5,7,Add 1 extra doctor shift,1,17,1,2,1,24
22.948335025914098,263.8433460978471,0,48,44.58535711441466,1,21,1,5,9,Add 1 extra doctor shift,1,20,1,2,0,18
20.63321887889346,193.85996443234666,1,90,26.564356837991156,1,40,1,5,6,Add 1 extra doctor shift,2,26,1,2,2,56
36.613019624819614,343.9514560033521,1,68,54.029133965044686,1,36,1,5,7,Add 1 extra doctor shift,1,21,1,2,2,57
33.64681012977622,365.0080931893039,1,93,84.45177552398448,0,45,2,7,11,Prepare backup staff,0,14,0,2,2,55
35.489754898182916,173.69748275595134,0,97,22.804138333548615,0,42,2,6,9,Prepare backup staff,2,31,2,3,0,36
24.685211553196037,132.9046956410687,1,95,40.402263944565576,0,51,2,6,10,Prepare backup staff,0,8,2,6,1,39
23.000172462908935,323.18393033535165,0,102,34.52786553439924,0,45,2,8,10,Prepare backup staff,0,12,2,6,0,26
20.319982644693404,146.18211244184764,0,95,36.67026575659874,1,39,1,4,9,Add 1 extra doctor shift,2,28,1,4,0,19
27.712926293745134,337.91501147978744,1,53,83.59041863155628,0,34,1,4,6,Add 1 extra doctor shift,1,21,1,2,0,30
32.97818911080193,198.308388777067,1,18,52.76483379640031,1,14,0,2,3,Normal staffing,0,8,0,4,1,20
28.62936899219411,283.6424647520147,1,46,52.640958905787315,1,21,1,5,6,Add 1 extra doctor shift,1,19,1,5,0,31
29.62444828452204,83.43735984213387,0,83,73.24029497186976,0,34,1,5,6,Add 1 extra doctor shift,1,21,2,6,0,37
39.89149127886246,268.3507636368006,1,45,30.814454280344805,0,27,1,6,9,Add 1 extra doctor shift,2,34,1,3,1,35
27.661620274512607,208.1186875580302,0,110,54.108574787003555,0,54,2,8,11,Prepare backup staff,0,7,0,1,2,55
31.307768761515838,255.31296211141594,1,101,50.09896498847418,1,44,2,8,9,Prepare backup staff,0,14,0,2,2,55
37.240366280305146,108.8049727107022,1,37,61.78374833826593,0,25,1,5,9,Add 1 extra doctor shift,1,19,2,4,2,44
28.723941211067945,307.9058107304637,0,51,89.9690392275307,1,27,1,4,8,Add 1 extra doctor shift,1,17,1,5,1,42
33.68590740501322,351.97897714013,0,52,73.8614225857433,0,24,1,4,8,Add 1 extra doctor shift,1,19,1,5,0,26
38.9720015924284,125.85893003177148,0,94,47.8505992112199,1,34,1,5,9,Add 1 extra doctor shift,2,27,1,4,2,55
40.889453720468126,83.50009443205661,0,97,77.92871365918329,0,50,2,8,9,Prepare backup staff,2,34,2,3,0,29
23.235616580438833,58.273505116217734,0,51,31.949585431873615,0,21,1,6,8,Add 1 extra doctor shift,1,21,1,2,2,54
40.38492775355287,274.6900251551431,0,113,22.13245804162721,1,56,2,8,9,Prepare backup staff,0,5,2,6,0,22
30.82655844774984,262.4829126310733,1,75,34.31138607249911,0,31,1,5,6,Add 1 extra doctor shift,2,33,1,5,0,10
25.681376542577084,241.3440944499245,1,64,43.828808927998175,0,47,2,8,10,Prepare backup staff,2,33,2,3,1,44
30.100986637241746,131.1814836405914,0,81,55.74065302216919,0,40,1,6,6,Add 1 extra doctor shift,2,29,1,4,1,27
41.56071665628049,186.81709856693013,1,57,63.05903983788399,0,29,1,5,7,Add 1 extra doctor shift,1,23,1,5,2,34
30.837598067843132,258.06671731516053,0,100,83.74240020500952,0,44,2,6,11,Prepare backup staff,0,14,0,3,2,35
27.23253542632518,223.8684006007093,1,31,55.68978066853204,0,24,1,5,9,Add 1 extra doctor shift,2,30,1,3,0,32
33.93481879496797,395.7249320752106,1,110,55.08929512380106,0,60,2,7,10,Prepare backup staff,0,9,2,6,0,29
25.283203613120246,97.7539133948566,0,36,23.51701068760875,1,17,0,3,6,Normal staffing,0,7,0,2,2,59
21.668993218390607,293.3005939166578,0,102,22.443808685935668,1,48,2,7,11,Prepare backup staff,2,32,0,4,2,43
22.835353882034283,191.51156883650225,0,76,58.58119733414605,0,37,1,4,6,Add 1 extra doctor shift,1,18,1,3,0,31
22.817008457070994,199.86986522396518,1,117,50.672502927384116,0,46,2,8,11,Prepare backup staff,0,14,2,6,0,32
23.341859257270475,301.1592179803617,0,22,78.7426276486209,0,14,0,3,6,Normal staffing,1,17,1,4,1,30
23.054197798287024,292.3526529635294,1,54,31.247570929829163,1,23,1,4,8,Add 1 extra doctor shift,2,30,1,4,1,25
34.09924438567072,396.9395977957659,0,19,21.74801634819347,1,20,0,4,3,Normal staffing,1,22,1,4,1,30
24.001361856781187,94.93800130894383,1,109,51.43271375510881,0,45,2,8,11,Prepare backup staff,2,33,0,2,1,32
27.60468023312499,86.43837728445823,1,18,36.62349897265803,1,4,0,4,3,Normal staffing,0,10,1,4,2,41
39.72934501793226,303.5185859950594,0,63,23.47300613371862,0,28,1,5,7,Add 1 extra doctor shift,1,19,2,4,0,31
30.427156085783192,252.4354209522432,1,36,70.72188007933403,0,24,1,5,9,Add 1 extra doctor shift,2,26,1,5,0,11
34.6862702474626,145.95623329593207,1,43,27.811509997007324,0,22,1,6,6,Add 1 extra doctor shift,2,26,2,4,1,40
23.791037166435856,77.79677914614531,0,10,62.582365000544016,0,0,0,4,3,Normal staffing,0,13,1,5,2,32
24.230358413790757,79.98038735875069,1,41,39.67348251168224,1,12,0,4,5,Normal staffing,1,16,0,1,0,32
20.899109557862534,362.9668061324414,0,98,32.14472352485154,1,48,2,8,10,Prepare backup staff,2,26,2,3,1,23
23.71657138758762,117.15356365156002,0,102,46.58260660435222,0,40,1,6,6,Add 1 extra doctor shift,2,27,1,2,1,36
26.12898745870309,163.18004674043226,0,80,76.10120433560675,1,34,1,6,7,Add 1 extra doctor shift,2,27,2,4,0,37
23.89423065408843,129.32974077944579,0,76,47.44655038332009,1,32,1,4,7,Add 1 extra doctor shift,1,18,1,2,0,37
21.951455742655224,174.24870704117808,1,93,72.5538754447739,0,46,2,8,11,Prepare backup staff,2,31,0,1,2,51
22.65398916421322,74.29834496113267,1,29,28.784040775940547,1,20,0,3,3,Normal staffing,1,23,1,2,1,25
30.13713289671997,231.67092681789464,1,103,74.09399937655553,0,50,2,7,11,Prepare backup staff,2,26,2,6,0,16
24.539341804927435,73.66439725727521,0,44,36.5853327434654,0,17,0,3,6,Normal staffing,0,8,0,3,1,34
28.013936943057658,330.12477773782655,1,108,67.4175190922211,0,54,2,8,12,Prepare backup staff,0,13,2,4,2,40
31.07517995880685,131.79922866865155,1,112,59.60470883886975,0,49,2,7,9,Prepare backup staff,0,6,2,3,0,33
35.188686229846034,239.0041701115787,0,100,85.04013020481811,1,37,1,4,7,Add 1 extra doctor shift,2,34,1,5,2,32
20.864867076504176,358.02768064651036,0,99,47.112576258271986,0,54,2,8,9,Prepare backup staff,2,25,2,5,2,59
37.58702877599894,277.80707916651795,1,87,24.631563218410832,1,49,2,7,9,Prepare backup staff,0,14,0,3,0,15
33.81380856879997,236.53522529296737,0,26,21.340883988587702,0,26,1,4,9,Add 1 extra doctor shift,2,32,2,5,2,55
21.798698702875182,163.51681359038145,0,27,77.88009926809272,0,26,1,4,9,Add 1 extra doctor shift,2,33,1,5,2,31
39.2187297303491,166.55066957036928,0,54,56.731494636300255,1,19,0,3,4,Normal staffing,1,21,1,2,0,38
40.25919281169989,284.32043431936654,0,102,74.26708362844644,0,46,2,6,10,Prepare backup staff,0,12,0,3,2,43
21.343715116807,397.94877642740863,1,93,36.40979200080603,1,62,2,7,9,Prepare backup staff,2,28,0,4,0,18
26.09130825923848,281.6437164472825,0,62,44.15586218592636,1,31,1,4,8,Add 1 extra doctor shift,2,28,2,6,2,47
37.73642815544735,245.22419607950872,0,100,22.107271054792324,0,47,2,8,9,Prepare backup staff,0,6,0,2,2,48
36.461713188440484,305.7276785837361,0,91,87.30446272018786,0,36,1,6,7,Add 1 extra doctor shift,1,22,2,6,2,41
24.0594624258403,212.82196429930136,0,77,66.75075346905695,0,36,1,6,8,Add 1 extra doctor shift,2,26,1,4,1,32
24.605685113407628,71.04981991027482,0,74,85.32435614315143,0,41,2,8,12,Prepare backup staff,0,13,2,5,0,35
28.150386261410404,246.80388555726844,0,10,38.58474852003506,0,16,0,4,4,Normal staffing,0,8,0,4,0,21
30.65950567420247,385.1688495768831,0,67,62.80245278579626,0,33,1,5,7,Add 1 extra doctor shift,2,25,2,5,0,21
33.60160497366651,111.35602982518088,0,35,67.49499778048465,1,14,0,4,5,Normal staffing,0,8,0,4,2,47
28.11610007053499,291.50171178723303,1,118,42.228479018031194,1,51,2,8,10,Prepare backup staff,0,7,2,5,2,38
30.175763754929253,120.32679103066977,0,29,79.3676464510941,0,10,0,4,4,Normal staffing,0,10,0,2,2,46
36.44436063894264,237.53968956557844,1,96,86.30130240301735,1,37,1,6,7,Add 1 extra doctor shift,1,21,2,3,2,50
20.807030463593154,83.83675737635187,0,19,81.9398582387203,1,9,0,2,4,Normal staffing,1,22,0,2,0,25
25.553612775568457,207.6298276903648,0,68,71.73468831575607,0,39,1,6,7,Add 1 extra doctor shift,1,16,2,4,1,36
35.69369088946016,314.65716511333613,0,84,39.42252758074678,0,43,2,8,10,Prepare backup staff,2,30,2,3,0,30
39.69455042911839,171.6500334836437,0,50,39.713122947394226,1,31,1,5,7,Add 1 extra doctor shift,2,30,1,4,2,53
31.256903726544657,282.7191035705263,1,114,87.43522243122266,0,61,2,6,10,Prepare backup staff,0,14,2,3,2,37
31.706496675836945,328.4074862764052,0,14,20.71991471549844,1,11,0,3,6,Normal staffing,0,9,1,5,1,30
22.357784249475074,374.51223681780846,0,74,70.12349812695011,0,35,1,6,7,Add 1 extra doctor shift,2,34,2,3,1,43
29.843072070116,132.12472864940872,1,26,69.43723137886835,1,13,0,3,6,Normal staffing,0,14,1,3,1,21
31.71757986201051,189.76057053325786,1,31,63.58826786648582,1,11,0,3,6,Normal staffing,0,11,1,2,0,17
25.33435107996405,103.3456046656461,0,107,89.3076192260806,1,45,2,8,9,Prepare backup staff,0,7,0,3,0,21
25.92335108088638,397.36922575543133,1,118,41.831560503460764,1,45,2,6,9,Prepare backup staff,0,8,2,4,0,30
28.3002515883017,374.45033877350335,1,50,43.798030465527376,0,35,1,4,9,Add 1 extra doctor shift,1,24,1,5,0,10
20.44156635110998,238.98499559819587,1,102,25.52575820625889,0,50,2,7,12,Prepare backup staff,0,13,0,3,1,42
27.085741642829923,344.71165303174746,0,77,50.99586955806162,1,41,2,8,10,Prepare backup staff,0,8,0,2,1,32
24.651856153923983,232.33529204521477,0,78,38.27339683643937,1,42,2,7,9,Prepare backup staff,2,27,2,6,0,31
27.204941747914123,268.25499080096586,0,20,44.037069152435095,0,15,0,3,5,Normal staffing,0,6,1,4,0,30
22.63476690002353,81.19355124060581,1,65,78.42002531789393,0,39,1,5,6,Add 1 extra doctor shift,1,19,1,5,2,46
39.59160017627769,314.3446471738828,0,60,85.4839159469247,1,34,1,6,9,Add 1 extra doctor shift,1,18,2,3,0,23
33.05903397818907,94.69971927233219,1,30,33.001315040363,1,13,0,4,6,Normal staffing,0,12,0,1,1,33
34.94025102117877,339.1236705883849,0,108,46.07562520874261,1,50,2,6,10,Prepare backup staff,2,31,0,4,1,35
37.36176724936144,323.70983068463505,0,85,85.00413934807759,1,30,1,6,7,Add 1 extra doctor shift,2,30,2,3,0,26
30.96572837643926,298.06064421004174,1,35,24.326592248245582,1,19,0,3,3,Normal staffing,0,6,0,4,0,15
21.91224633792332,62.65613318366674,0,28,26.465236967796496,0,10,0,3,4,Normal staffing,1,17,0,3,0,35
31.816343920008052,156.094924580865,1,118,31.395369244436054,1,56,2,6,11,Prepare backup staff,0,14,0,2,1,47
32.91050459645934,142.08939946879502,1,69,61.664898388881234,0,30,1,6,8,Add 1 extra doctor shift,1,23,2,6,0,16
36.399668432055265,176.04774261503167,0,80,30.533058970419823,0,30,1,5,7,Add 1 extra doctor shift,2,33,1,3,2,55
29.496510017052948,80.67496136734349,1,56,87.76534670155135,0,17,0,2,5,Normal staffing,0,9,1,3,2,55
22.8067666615024,377.935238060872,0,80,51.27001690809642,1,38,1,4,8,Add 1 extra doctor shift,2,27,1,5,2,30
26.243069927571938,243.83078424933169,0,35,55.106257224511644,0,29,1,5,6,Add 1 extra doctor shift,1,16,1,2,0,34
27.987810520769973,156.93350873030823,1,49,37.26610310637845,0,27,1,5,8,Add 1 extra doctor shift,1,22,2,5,1,34
34.21017930929523,188.9435309759992,0,14,52.967217670431346,0,15,0,4,6,Normal staffing,0,10,0,2,0,29
32.55712270271606,206.5208891766925,1,30,66.33395428459082,0,15,0,2,6,Normal staffing,0,14,0,3,2,50
27.83412796975262,260.20801667621606,0,87,72.582399586783,1,33,1,5,6,Add 1 extra doctor shift,2,31,2,4,2,47
41.70333547344555,230.4877996937742,0,13,72.77076578969391,1,4,0,2,4,Normal staffing,1,15,0,4,1,49
33.327046025851516,371.7871906250461,0,32,60.452377888586184,0,21,1,6,6,Add 1 extra doctor shift,2,25,1,2,2,57
25.218989418191878,223.93721901704058,0,115,83.30518424957,0,41,2,7,10,Prepare backup staff,0,14,2,5,1,45
22.239214397648883,397.2553051881594,0,93,77.21854931142767,1,42,2,8,10,Prepare backup staff,0,6,2,4,1,32
23.362901062055304,347.99873521078354,1,24,72.99336802890377,1,18,0,2,4,Normal staffing,0,14,1,5,0,33
25.41107002445918,122.97868002506753,1,118,23.892386517632243,1,46,2,8,10,Prepare backup staff,2,27,2,6,2,59
23.534990211710223,375.70832512537066,1,102,20.48145735537545,0,42,2,8,10,Prepare backup staff,2,25,0,2,1,21
24.104474529128726,90.72823925991663,1,17,34.87130940368311,1,13,0,2,3,Normal staffing,0,9,0,2,0,28
26.272093711264638,336.10739797191707,1,50,66.44665157394166,0,31,1,6,7,Add 1 extra doctor shift,1,17,2,4,2,44
23.814219096484607,183.21815271680302,1,28,48.783824221778204,0,22,1,4,8,Add 1 extra doctor shift,2,25,1,2,2,41
39.72883934178135,357.29101215577435,0,112,48.16843815095182,1,48,2,7,11,Prepare backup staff,2,32,0,2,1,34
21.76514240455613,353.8198415376076,0,55,81.92108217607296,0,34,1,4,7,Add 1 extra doctor shift,1,20,1,3,2,54
31.539250570545605,332.0738900411674,1,37,82.68939936922871,1,33,1,4,8,Add 1 extra doctor shift,2,33,1,2,0,27
29.028730193772553,326.5106527074715,1,119,83.642268483751,0,60,2,7,12,Prepare backup staff,0,7,2,6,0,23
41.61232957198934,156.63769868431427,0,100,41.97146535605191,1,40,1,4,6,Add 1 extra doctor shift,1,23,1,3,0,15
22.46485584769715,78.32174906793827,0,77,68.37390689174832,0,33,1,5,6,Add 1 extra doctor shift,1,23,2,5,2,41
28.752823179006317,191.04306256780652,0,24,39.014322689205876,0,11,0,3,4,Normal staffing,1,15,1,5,1,39
41.32834953205811,110.73358024527803,1,108,33.34268831521148,1,44,2,6,10,Prepare backup staff,2,27,2,5,2,52
39.041156769667566,293.2328811158616,1,46,32.92427201431585,1,32,1,6,9,Add 1 extra doctor shift,1,20,2,4,1,49
37.975585560884156,171.13490428822493,1,10,43.94753346045158,1,10,0,4,4,Normal staffing,0,12,0,1,0,39
25.673862194988676,391.4635703009702,0,76,50.09703338458752,1,46,2,7,11,Prepare backup staff,0,8,2,3,2,35
23.759526922581447,274.3402270708662,0,33,78.16644197385479,0,17,0,4,6,Normal staffing,0,9,1,2,0,35
34.71015083833748,337.86819727202635,1,36,28.392376543089846,1,24,1,6,8,Add 1 extra doctor shift,1,23,2,4,1,49
40.44627176080689,96.38363545964694,1,49,71.4448093176426,1,22,1,4,6,Add 1 extra doctor shift,2,30,2,4,0,18
32.24878364630646,351.7050687954179,0,72,57.20184399325137,0,31,1,5,8,Add 1 extra doctor shift,2,31,1,4,0,39
32.57547916833779,372.965016679688,0,70,40.15617398731948,1,41,2,7,9,Prepare backup staff,0,11,2,3,2,54
26.159540060526254,220.47167158662756,0,45,54.49737091729772,1,34,1,4,8,Add 1 extra doctor shift,1,18,2,4,0,35
